"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2023,126.79,"Base survey of 2023"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","U.S. total","United States",2024,127.33,"Base survey of 2023"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2005,82.84,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2006,84.43,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2007,82.31,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2008,90.81,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2009,105.14,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2010,108.33,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2011,117.89,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2012,132.76,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2013,144.44,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2014,149.75,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2015,163.35,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2016,154.28,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2017,154.28,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2018,156.54,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2019,158.81,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2020,157.68,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2021,159.95,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2022,167.89,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2023,222.68,"Base survey of 2023"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Heartland","United States",2024,215.66,"Base survey of 2023"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2005,58.96,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2006,60.09,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2007,58.58,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2008,64.63,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2009,74.83,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2010,77.1,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2011,83.9,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2012,94.49,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2013,102.8,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2014,106.58,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2015,99.07,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2016,93.57,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2017,93.57,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2018,94.94,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2019,96.32,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2020,95.63,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2021,97.01,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2022,101.82,"Base survey of 2015"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2023,125.71,"Base survey of 2023"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Crescent","United States",2024,131.5,"Base survey of 2023"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,43.51,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,44.35,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,48.23,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,47.7,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,55.22,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,56.9,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,61.92,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,69.73,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,75.86,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,78.65,"Base survey of 2005"
"Oats","Allocated overhead","Opportunity cost of land","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,81.4,"Base survey of 2015"
