"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2006,43,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2007,45.17,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2008,45.17,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2009,48.26,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2010,49.81,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2011,50.73,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2012,51.75,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2013,49.15,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2014,50.54,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2015,52.72,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2016,53.6,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2017,53,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2018,52.53,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2019,54.9,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2020,55.46,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2021,77.19,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2022,86.72,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2023,91.39,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","California","United States",2024,94.4,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2000,15.6,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2001,15.01,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2002,14.52,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2003,15.43,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2004,15.93,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2005,15.34,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2006,15.98,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2007,16.78,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2008,16.78,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2009,17.93,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2010,18.51,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2011,18.85,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2012,19.23,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2013,19.41,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2014,19.96,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2015,20.82,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2016,21.17,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2017,20.93,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2018,20.75,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2019,21.68,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2020,21.9,"Base survey of 2013"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2021,15.92,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2022,18.15,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2023,14.61,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Gulf Coast","United States",2024,14.9,"Base survey of 2021"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2000,0,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2001,0,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2002,0,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2003,0,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2004,0,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2005,0,"Base survey of 2000"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2006,0.18,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2007,0.19,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2008,0.19,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2009,0.2,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2010,0.21,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2011,0.21,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2012,0.22,"Base survey of 2006"
"Rice","Operating costs","Purchased irrigation water","dollars per planted acre","No specific size","Arkansas Non-Delta","United States",2013,0.69,"Base survey of 2013"
