commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,n_crops,shannon,simpson,dominance,evenness,county_land_acres,indemnity_per_acre,pct_land_insured
1999,20,119,Kansas,KS,Meade,78408.0,131555.39,4.0,1.063846936243777,0.6110801625618467,0.4818110455223461,0.7674033495919071,626188.7999999999,0.5960075067999874,0.2100890178808692
1999,20,121,Kansas,KS,Miami,493284.0,41981.08,5.0,0.997419756693586,0.5408101315350283,0.6277858978377879,0.6197317392536732,369100.80000000005,11.750150305804423,0.11373879438895823
1999,20,123,Kansas,KS,Mitchell,112728.0,207843.38,7.0,0.9390775769512199,0.48521035305287596,0.6804872495818726,0.4825904101518339,447884.80000000005,0.5423699325905882,0.46405544461432935
1999,20,125,Kansas,KS,Montgomery,1337222.0,66288.38,5.0,1.2354810158412752,0.6657280942509192,0.47870441244755113,0.7676475161273815,412928.0,20.17279649917527,0.1605325383601984
1999,20,127,Kansas,KS,Morris,250832.0,53796.33,5.0,1.2752421517928934,0.6981143531514602,0.35471992234414507,0.792352498931896,446323.2,4.6626228963946055,0.12053222866299579
1999,20,129,Kansas,KS,Morton,495016.0,138189.58,6.0,1.0363695620829683,0.6080583712710668,0.51581566424907,0.5784088656327672,467148.8,3.5821514183630927,0.2958149095106313
1999,20,131,Kansas,KS,Nemaha,1722280.0,142208.3,5.0,1.2929318614961043,0.7064815040489392,0.3761594787364732,0.803343733552719,459513.6,12.110966800109418,0.30947571519101935
1999,20,133,Kansas,KS,Neosho,1161556.0,67848.93000000001,6.0,1.2148596201674733,0.6398579896107597,0.5349599470470647,0.6780260637834787,365920.0,17.1197393975115,0.18542011915172718
1999,20,135,Kansas,KS,Ness,3885316.0,195387.52,6.0,0.7511564325177076,0.41770037046200825,0.7270224321389616,0.41922838719045746,687840.0,19.885179974647308,0.2840595487322633
1999,20,137,Kansas,KS,Norton,896784.0,133603.24,7.0,1.0861758870608664,0.591332191384834,0.5645128815738302,0.5581839878825728,561817.6,6.7122923066835805,0.2378053660120295
1999,20,139,Kansas,KS,Osage,693359.0,67428.44,5.0,1.1256666132675615,0.6075356343908492,0.5628317961975688,0.6994159914905402,450240.0,10.282886568338226,0.149761105188344
1999,20,141,Kansas,KS,Osborne,292789.0,162168.5,7.0,0.8187996954396858,0.42689462264112477,0.7290720454342243,0.42077980621931127,571129.6,1.8054616032090078,0.28394343420477597
1999,20,143,Kansas,KS,Ottawa,291156.0,161161.86,6.0,0.8318370521260714,0.41430818752846277,0.7482328635323519,0.46425709835062423,461510.4,1.8066061039504013,0.3492052616799101
1999,20,145,Kansas,KS,Pawnee,999510.0,170929.73,5.0,1.0809242859172232,0.5758473497923082,0.6041542919420747,0.671616020454273,482668.8,5.847490661805877,0.354134615703356
1999,20,147,Kansas,KS,Phillips,287363.0,113694.73,6.0,0.972792103296875,0.5214594671502699,0.6485204723209246,0.5429256102751245,567187.2,2.5274962172828945,0.20045362448235787
1999,20,149,Kansas,KS,Pottawatomie,373769.0,46894.72,5.0,1.1991520547423808,0.6574119658426072,0.4564855062574209,0.7450750634603813,540313.6,7.970385578589657,0.086791670614991
1999,20,151,Kansas,KS,Pratt,464411.0,213891.14,7.0,1.076696001893084,0.5762087062978225,0.5961715384751327,0.5533122906089939,470393.6,2.171249356097686,0.45470673920733623
1999,20,153,Kansas,KS,Rawlins,430400.0,209601.82,5.0,1.007724295736868,0.5234903668404685,0.6542904064478066,0.6261343093457978,684556.7999999999,2.0534172842583143,0.3061861630766067
1999,20,155,Kansas,KS,Reno,373599.0,249735.97999999998,7.0,0.9754543382250629,0.49060198546308864,0.6866313776653249,0.5012843674712419,802828.8,1.4959758701969978,0.3110700313690789
1999,20,157,Kansas,KS,Republic,158498.0,202629.32,6.0,1.3840472334249256,0.7354193071343111,0.34489130200900836,0.7724514686233056,458483.2,0.7822066421582029,0.4419558230268852
1999,20,159,Kansas,KS,Rice,395268.0,198770.2,6.0,1.0258578494312158,0.5502178121114165,0.6141318970348674,0.572542167098571,465011.2,1.988567702804545,0.4274525000688156
1999,20,161,Kansas,KS,Riley,88260.0,32612.77,5.0,1.3235429811737904,0.7205569560584191,0.34835464758130025,0.8223634915944507,390112.0,2.7063018566040236,0.08359847941104093
1999,20,163,Kansas,KS,Rooks,316356.0,129660.5,6.0,0.7899653074845022,0.41383744903860376,0.7410743441526139,0.44088803271392424,568537.6,2.4398795315458446,0.228059674505257
1999,20,165,Kansas,KS,Rush,3227096.0,165841.57,7.0,0.7552646737227318,0.4108282178521814,0.7373411865312176,0.38812926387654245,459654.4,19.458908885148638,0.36079621994263517
1999,20,167,Kansas,KS,Russell,303427.0,115139.84,7.0,0.6682564806168492,0.40040140738152397,0.7335107465843274,0.3434158976668422,566195.2,2.6352911381499227,0.20335714608672062
1999,20,169,Kansas,KS,Saline,336277.0,145492.27,6.0,0.7801541124132968,0.4062108034576799,0.7523157072193595,0.43541230048551727,460550.4,2.311304923622403,0.3159095508330901
1999,20,171,Kansas,KS,Scott,470592.0,227217.58,6.0,1.0721419694398004,0.6116382707659986,0.5343117376745232,0.5983738263159353,459212.8,2.0711073500562764,0.4947980108568402
1999,20,173,Kansas,KS,Sedgwick,879245.0,183997.47,6.0,0.9355696541794031,0.48152108013603734,0.6923022365470569,0.5221513658764004,639603.2,4.778571140135785,0.2876744050061038
1999,20,175,Kansas,KS,Seward,191294.0,123820.92,5.0,1.1830035680937285,0.6595440260336018,0.40403899437994806,0.7350414445653042,409292.8,1.544924718698585,0.3025240610145109
1999,20,177,Kansas,KS,Shawnee,656227.0,54969.16,4.0,1.0291900047856122,0.5851228679610694,0.54231918406612,0.7424036580183456,351884.80000000005,11.938094014898535,0.15621351078534793
1999,20,179,Kansas,KS,Sheridan,248668.0,198204.72,7.0,1.062230515186262,0.5981070124404758,0.4684188146478046,0.5458785009687864,573670.4,1.254601807666336,0.34550278347985186
1999,20,181,Kansas,KS,Sherman,4399442.0,320338.12,6.0,1.2175911967865514,0.6376660370341167,0.5093510569394614,0.6795505857218251,675712.0,13.733744831867028,0.4740749313316916
1999,20,183,Kansas,KS,Smith,100753.0,157300.28,6.0,1.050752612265363,0.5460895758981373,0.6254307366776461,0.5864361987817815,573075.2,0.640513799466854,0.2744845353628983
1999,20,185,Kansas,KS,Stafford,330742.0,165215.19,4.0,1.1249554558494121,0.6100121653514193,0.5542322107307446,0.811483828687465,506912.0,2.0018861461830477,0.3259247956252762
1999,20,187,Kansas,KS,Stanton,229273.0,197627.78,6.0,1.0629622780700445,0.6193819894583399,0.48875770400294943,0.5932505430140137,435200.0,1.160125362942396,0.45410795036764706
1999,20,189,Kansas,KS,Stevens,860529.0,211996.26,7.0,1.1229513025805722,0.6522476139529931,0.44405184317874286,0.5770828129581084,465619.19999999995,4.05917066650138,0.4552996525916458
1999,20,191,Kansas,KS,Sumner,1964281.0,452033.45,7.0,0.8444487838846396,0.45221248468233555,0.7089733735412723,0.43396083025446813,756358.3999999999,4.345432843520761,0.5976445161447272
1999,20,193,Kansas,KS,Thomas,1351555.0,367483.73,7.0,1.166835650349649,0.6189512589979699,0.5075425788238299,0.5996349065326148,687859.2,3.6778635070456045,0.5342426618703363
1999,20,195,Kansas,KS,Trego,70486.0,123494.77,6.0,0.7064787744303666,0.3815285604208115,0.7672307094462382,0.39429331144248914,568505.6,0.570761012794307,0.21722700708664966
1999,20,197,Kansas,KS,Wabaunsee,255697.0,36307.86,5.0,1.2231926442685608,0.6573378491477087,0.4970127680342494,0.7600123215804048,510323.2,7.042469591983664,0.07114679481552083
1999,20,199,Kansas,KS,Wallace,398446.0,161012.16999999998,7.0,1.119983743035695,0.5829219720242358,0.5781499000976138,0.5755577890271124,584953.6,2.4746328181279718,0.2752563109279095
1999,20,201,Kansas,KS,Washington,338103.0,207194.69,6.0,1.3622615692489624,0.733413140540403,0.32656488445722237,0.7602926579402237,575014.4,1.631813054668534,0.3603295673986599
1999,20,203,Kansas,KS,Wichita,1085074.0,207126.69999999998,8.0,1.1078097412728098,0.5812605008631366,0.590966157429245,0.5327438733275895,459852.8,5.238696894219818,0.450419569044703
1999,20,205,Kansas,KS,Wilson,979915.0,87682.51,5.0,1.1657532106528048,0.6414398837035071,0.5093979403646177,0.7243231948536178,367238.39999999997,11.175717939643835,0.23876182338230426
1999,20,207,Kansas,KS,Woodson,299035.0,43094.94,5.0,1.1276925860780544,0.5970351269614982,0.5819356054330276,0.7006747991741674,320390.4,6.938981699475622,0.13450758824234435
1999,20,209,Kansas,KS,Wyandotte,34071.0,5667.320000000001,1.0,-0.0,0.0,1.0,0.0,96889.59999999999,6.011836282405087,0.058492552348239656
1999,21,001,Kentucky,KY,Adair,83225.0,3132.19,4.0,1.1603266377629593,0.64105427926216,0.4994939642869685,0.836998743055993,260377.59999999998,26.57086575207762,0.012029414204601319
1999,21,003,Kentucky,KY,Allen,193912.0,3219.76,5.0,1.362826778429726,0.7258349143971685,0.38529579844460454,0.8467718871917205,221516.8,60.22560687753124,0.014535060094764823
1999,21,005,Kentucky,KY,Anderson,188043.0,817.43,1.0,-0.0,0.0,1.0,0.0,129708.79999999999,230.041716110248,0.006302039645729511
1999,21,007,Kentucky,KY,Ballard,169503.0,43139.46,5.0,1.0625854749432475,0.6056750166217243,0.5223299039904533,0.6602214765378568,160742.4,3.929186874383685,0.2683763586956522
1999,21,009,Kentucky,KY,Barren,411883.0,11020.83,4.0,1.1406769964892711,0.6122835736256534,0.5625138941440889,0.8228245230455945,314220.80000000005,37.37313795784891,0.03507352154917815
1999,21,011,Kentucky,KY,Bath,646879.0,3585.13,3.0,0.8823264828123731,0.5533928378302995,0.5168376042151888,0.803128175347512,178854.4,180.43390337309944,0.02004496394832892
1999,21,015,Kentucky,KY,Boone,69642.0,1139.01,3.0,1.0077189059857838,0.6028999961287902,0.5364395396001791,0.9172652776417425,157606.4,61.14257118023547,0.007226927332900187
1999,21,017,Kentucky,KY,Bourbon,3430345.0,11772.26,4.0,1.2239507003564196,0.6815492083498964,0.42178732036159583,0.8828938028483901,186515.2,291.39222205421896,0.06311689342209106
1999,21,019,Kentucky,KY,Boyd,5885.0,35.33,1.0,-0.0,0.0,1.0,0.0,102508.79999999999,166.57231814322105,0.0003446533370793532
1999,21,021,Kentucky,KY,Boyle,294310.0,1788.3799999999999,4.0,1.1029584287739587,0.5978614113209979,0.5688835706057996,0.7956163277494366,116416.0,164.56793298963308,0.01536197773501924
1999,21,023,Kentucky,KY,Bracken,185474.0,2071.28,3.0,0.6471234740670965,0.3624335341326105,0.7780599436097485,0.5890371705669061,130060.8,89.5455949943996,0.015925474854837123
1999,21,025,Kentucky,KY,Breathitt,95289.0,441.61,2.0,0.13278222897709657,0.057142317387010255,0.9705622608183692,0.19156426326344006,316921.6,215.77636375987862,0.0013934361053333066
1999,21,027,Kentucky,KY,Breckinridge,746804.0,20074.48,5.0,1.1573996609763069,0.641272235163779,0.4539096404987825,0.7191328426120306,366342.39999999997,37.20166101438244,0.054797042329798575
1999,21,029,Kentucky,KY,Bullitt,36705.0,1933.2,3.0,0.9142237637941055,0.5369515894608454,0.6235774881026278,0.832162331719823,191411.19999999998,18.98665425201738,0.01009972248227899
1999,21,031,Kentucky,KY,Butler,136639.0,8919.94,5.0,0.8846263247401823,0.5439713840818639,0.4918261782029924,0.5496492395921512,273971.2,15.318376581008392,0.03255794769669221
1999,21,033,Kentucky,KY,Caldwell,446506.0,30256.27,6.0,1.0497405096173102,0.605205008811331,0.47527338961478066,0.5858713335387427,222067.2,14.75747010454362,0.13624826178742291
1999,21,035,Kentucky,KY,Calloway,1746182.0,44517.6,7.0,1.2604486801650603,0.6788547888277343,0.395369471849336,0.6477424873789646,247200.0,39.224531421280574,0.1800873786407767
1999,21,037,Kentucky,KY,Campbell,2.0,147.41,2.0,0.6901485574267356,0.49700437531418107,0.5387015806254664,0.9956739012762236,96992.0,0.013567600569839224,0.0015198160673045198
1999,21,039,Kentucky,KY,Carlisle,405902.0,37890.89,6.0,0.9464972563701043,0.5675513122517836,0.5470504915561498,0.5282501767817555,123193.6,10.712390234169744,0.30757190308587457
1999,21,041,Kentucky,KY,Carroll,152083.0,1401.49,3.0,1.0669696008916116,0.6470466972809037,0.3921469293394887,0.9711975843499259,83257.6,108.51522308400345,0.016833177992159273
1999,21,043,Kentucky,KY,Carter,349599.0,1172.2,2.0,0.4047961990660305,0.24066730941730008,0.8600921344480464,0.5839974689632639,262784.0,298.2417676164477,0.004460697759376522
1999,21,045,Kentucky,KY,Casey,381968.0,2975.58,3.0,1.0198495797708163,0.6158970410703766,0.4949051949535889,0.9283070927662929,285190.4,128.36757875775479,0.010433661161105001
1999,21,047,Kentucky,KY,Christian,3413497.0,134620.81,8.0,1.1454098670245108,0.6463649908738038,0.4629571015060748,0.550825711647183,461644.80000000005,25.35638435097813,0.29161123443825204
1999,21,049,Kentucky,KY,Clark,1343260.0,4164.75,3.0,0.7656553495618855,0.49042398984894464,0.6222942553574645,0.6969295332479115,162758.4,322.5307641515097,0.025588541052259054
1999,21,051,Kentucky,KY,Clay,49446.0,362.40999999999997,1.0,-0.0,0.0,1.0,0.0,301446.4,136.43663254325213,0.0012022369482601217
1999,21,053,Kentucky,KY,Clinton,39259.0,383.31,2.0,0.5069783811006908,0.32570810390076255,0.7952049255172053,0.7314151962518817,126374.40000000001,102.42101693146539,0.003033130127620784
1999,21,055,Kentucky,KY,Crittenden,68716.0,14381.79,3.0,0.7046932650707077,0.4891380099908086,0.5861488729845172,0.6414394526071019,231769.59999999998,4.777986606674134,0.062052098290716305
1999,21,057,Kentucky,KY,Cumberland,64470.0,812.27,3.0,1.0463928196235772,0.633326887113568,0.456670811429697,0.9524677908820406,195724.8,79.3701601684169,0.004150061719312014
1999,21,059,Kentucky,KY,Daviess,893507.0,49032.98,7.0,1.0485654204812769,0.5833799930471836,0.5124495798542124,0.5388560314515688,295929.6,18.222571828185846,0.1656913671359675
1999,21,061,Kentucky,KY,Edmonson,85858.0,1871.05,4.0,1.0950934921867534,0.6339688805671657,0.4353865476604046,0.789942975243803,193676.8,45.88760321744475,0.009660682126098738
1999,21,063,Kentucky,KY,Elliott,138047.0,649.77,1.0,-0.0,0.0,1.0,0.0,149734.4,212.4551764470505,0.004339483779278509
1999,21,065,Kentucky,KY,Estill,159438.0,648.35,2.0,0.6753225369673193,0.48228151678597975,0.5941235443818925,0.9742844750833052,162515.2,245.91347266137117,0.003989472984680818
1999,21,067,Kentucky,KY,Fayette,2756395.0,6838.39,4.0,1.0001047578030229,0.5588675779896176,0.6016503884686308,0.7214230872259395,182092.8,403.07660136377126,0.03755442279980318
1999,21,069,Kentucky,KY,Fleming,1045911.0,4985.5,4.0,1.0345033920486795,0.6071573898675833,0.5208103500150436,0.7462364567457205,224537.59999999998,209.79059271888477,0.022203408248774373
1999,21,073,Kentucky,KY,Franklin,412935.0,1873.5500000000002,2.0,0.13823791901137134,0.06009797586140486,0.9689893517653653,0.19943516022051558,134694.4,220.40244455712414,0.013909635441414048
1999,21,075,Kentucky,KY,Fulton,638784.0,74132.31999999999,3.0,0.9511411513475372,0.5696400206091607,0.5711345604724093,0.8657659860155419,133728.0,8.616808431194384,0.5543515195022732
1999,21,077,Kentucky,KY,Gallatin,7215.0,454.3,2.0,0.1905639075191767,0.09017169513668133,0.9526744441998679,0.2749256043503393,63238.4,15.881576051067576,0.007183926222042303
1999,21,079,Kentucky,KY,Garrard,671635.0,1525.07,2.0,0.491911918298109,0.3126769680989814,0.8060416898896444,0.7096788850828588,147974.4,440.3961785360672,0.010306309740063146
1999,21,081,Kentucky,KY,Grant,67593.0,774.4499999999999,2.0,0.13143429966632728,0.056417613234471586,0.9709471237652527,0.1896196123313243,166355.2,87.27871392601202,0.0046554000115415686
1999,21,083,Kentucky,KY,Graves,2854750.0,69346.78,7.0,0.9988814691932859,0.5807132413610386,0.4855787103597312,0.5133235312422908,355577.60000000003,41.16629495991018,0.19502572715491637
1999,21,085,Kentucky,KY,Grayson,427195.0,13179.74,4.0,1.0157003392295858,0.5815693996981429,0.5271682142439835,0.7326729212178806,322355.2,32.41300662987282,0.04088576824571156
1999,21,087,Kentucky,KY,Green,38703.0,1840.04,3.0,1.0643467354360858,0.6428453361111683,0.4579085237277451,0.9688101493261417,184742.40000000002,21.03378187430708,0.009960030832120832
1999,21,089,Kentucky,KY,Greenup,160478.0,877.9,2.0,0.6902059016779842,0.49706160595808213,0.5383301059346167,0.9957566315431233,221510.40000000002,182.79758514637203,0.003963245066597324
1999,21,091,Kentucky,KY,Hancock,154837.0,11417.27,5.0,1.1512779579554184,0.6438745714127474,0.45915442132839107,0.7153292146661535,120832.0,13.561648274937879,0.09448879435911017
1999,21,093,Kentucky,KY,Hardin,1166731.0,28375.02,5.0,1.0571973803101227,0.5933864192739955,0.4514054968066983,0.6568736651115832,401907.2,41.118244145731,0.07060092479059843
1999,21,097,Kentucky,KY,Harrison,566596.0,3457.8199999999997,4.0,0.8422398131314919,0.46773205426409104,0.6978587665060645,0.6075476008220253,198195.2,163.85931020122507,0.017446537554895374
1999,21,099,Kentucky,KY,Hart,68103.0,2904.56,4.0,1.1017439128767454,0.6541542175781634,0.40805147767648103,0.7947402397184414,266195.2,23.446924835431183,0.010911391339888924
1999,21,101,Kentucky,KY,Henderson,296667.0,93299.59999999999,7.0,0.8476455854668349,0.5318616453194362,0.5231351474175667,0.4356036612884433,281676.8,3.1797242431907535,0.33122926701808597
1999,21,103,Kentucky,KY,Henry,134464.0,3157.17,4.0,1.2330741498622715,0.6852492077529448,0.41676248032256735,0.8894749805273368,185164.8,42.590041081094775,0.017050594929489838
1999,21,105,Kentucky,KY,Hickman,1260686.0,69018.28,6.0,0.915163089653572,0.5615830299901573,0.5126515757854296,0.5107622453631303,156441.6,18.26597243512878,0.44117600433644244
1999,21,107,Kentucky,KY,Hopkins,804443.0,31905.18,6.0,0.89358369551031,0.534989570818706,0.5576671248994677,0.4987185561772381,352358.39999999997,25.213554664164253,0.09054752206843941
1999,21,109,Kentucky,KY,Jackson,186947.0,761.01,2.0,0.09173161338801161,0.03611633890967547,0.9816033954875757,0.132340743727628,221651.19999999998,245.65643027029867,0.0034333673808217596
1999,21,111,Kentucky,KY,Jefferson,66348.0,2229.67,4.0,1.131365250160729,0.6291398490853534,0.4871886871151337,0.8161075179204926,246457.59999999998,29.756869850695395,0.009046870536757642
1999,21,113,Kentucky,KY,Jessamine,1044226.0,1909.44,3.0,0.3974027736856689,0.20208605468983998,0.8879776269482152,0.3617315933790033,110803.2,546.875523713759,0.017232715300641136
1999,21,115,Kentucky,KY,Johnson,75494.0,147.11,1.0,-0.0,0.0,1.0,0.0,167385.6,513.180613146625,0.0008788689110652291
1999,21,117,Kentucky,KY,Kenton,3118.0,156.3,1.0,-0.0,0.0,1.0,0.0,103660.8,19.948816378758796,0.0015078023708094091
1999,21,121,Kentucky,KY,Knox,5566.0,517.48,2.0,0.5380114301225499,0.3530699840180771,0.7710442915668239,0.7761864221793818,248102.40000000002,10.755971245265517,0.002085751689624929
1999,21,123,Kentucky,KY,Larue,86111.0,17249.19,4.0,0.9087761631011657,0.5530945719562377,0.4834992251810085,0.6555434318920758,168448.0,4.992176444227237,0.10240068151595744
1999,21,125,Kentucky,KY,Laurel,71049.0,690.14,2.0,0.1047156514821247,0.042524644833302316,0.9782652795085055,0.15107275109671833,278828.8,102.94867708001276,0.002475138866573324
1999,21,127,Kentucky,KY,Lawrence,79000.0,251.4,2.0,0.18275481981114317,0.08549378848377476,0.9552505966587113,0.26365947224009234,268019.19999999995,314.24025457438347,0.0009379925020297055
1999,21,129,Kentucky,KY,Lee,87715.0,270.22,1.0,-0.0,0.0,1.0,0.0,134310.40000000002,324.6058766930649,0.0020119067473553798
